config,N,K,task,trial,case_id,window_id,window_start,window_end,safe_width,dashboard_defined,safe_gain,full_gain,positive_safe_gain,safe_dispersion,anchor_spread,local_log_sensitivity
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,18,450,500,2,True,0.0,0.0,0,0.02484046629411341,0.05871096292426183,0.3729168288762634
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,0,0,50,5,True,0.09134874894818457,0.09134874894818457,1,0.13450348665789122,0.3594833723234085,0.8878068154504949
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,1,25,75,5,True,0.09090364900280368,0.09090364900280368,1,0.13986271940211611,0.36162077448628555,0.9071036728072547
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,2,50,100,5,True,0.033165713629724036,0.06237190185049296,1,0.1364947996726931,0.34097870970086525,0.9333321697337343
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,3,75,125,5,True,0.0,0.0,0,0.15639743965645125,0.403016374600791,1.0162203520267779
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,4,100,150,5,True,0.0,0.0,0,0.17466683722362328,0.5008695620486637,1.0461043047370633
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,5,125,175,5,True,0.0,0.0,0,0.17319645670085745,0.4692501524501814,1.1215208235051068
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,6,150,200,5,True,0.03130173869284081,0.03130173869284081,1,0.16470959817931463,0.4117441619168948,1.0856859554899045
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,7,175,225,5,True,0.04743677612363484,0.07016393976830448,1,0.15724936643016754,0.4525503043493234,1.0125961715298066
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,8,200,250,5,True,0.02525268571713757,0.02525268571713757,1,0.15473119154963566,0.4493140789330299,0.9978218197689711
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,9,225,275,5,True,0.07925283256430693,0.12297369324953511,1,0.1621424917348019,0.4350771299915014,1.0020031122472985
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,10,250,300,5,True,0.0741735498901448,0.09179695746599492,1,0.1569448847598923,0.40187727778934945,0.9952071502949303
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,11,275,325,5,True,0.022961980860423448,0.022961980860423448,1,0.1366698558273449,0.3511051201006822,0.8928184384661351
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,12,300,350,5,True,0.01095313693107991,0.01095313693107991,1,0.12936093120411504,0.3350163239937353,0.8452477078814297
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,13,325,375,5,True,0.02851498998049773,0.02851498998049773,1,0.15419147186311574,0.40612540646262596,0.9649092426518824
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,14,350,400,5,True,0.046262626756144454,0.046262626756144454,1,0.1704171719206086,0.47641805132696496,1.0326050484112967
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,15,375,425,5,True,0.006978022187498323,0.006978022187498323,1,0.14650672552790647,0.41300370110452883,0.9365890315881084
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,16,400,450,5,True,0.0006176743796905138,0.0006176743796905138,1,0.1361835602535012,0.34764916683838565,0.897026065702678
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,17,425,475,5,True,0.015576902025229211,0.015576902025229211,1,0.13123360570801754,0.33134522761081425,0.874127782604129
N60_K25_finer_grid,60,25,narma10,1,narma10__trial1,18,450,500,5,True,0.03502424932947579,0.03502424932947579,1,0.14149033104902847,0.3553716437387984,0.9527361977263651
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,0,0,50,6,True,0.0,0.0,0,0.10264884950920095,0.3395275325978383,0.572784472790463
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,1,25,75,6,True,0.0,0.0,0,0.09949985511852107,0.3122267905067085,0.5279712449022298
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,2,50,100,6,True,0.0,0.0,0,0.09564002629689705,0.2955928076825601,0.48935215661482456
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,3,75,125,6,True,0.003664551633721258,0.02758768694587932,1,0.11367297213285875,0.3622107870085853,0.5768692860637501
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,4,100,150,6,True,0.02507600538862087,0.046621148395573964,1,0.11646897179616551,0.3843334484714483,0.5775001577218194
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,5,125,175,6,True,0.0008847128795638204,0.04980911096011076,1,0.11247394629380808,0.352930707931547,0.5415464537813
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,6,150,200,6,True,0.00754089729865326,0.014643768857252604,1,0.11791540771035001,0.33476997671477515,0.5828979052125035
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,7,175,225,6,True,0.009692524686655324,0.009692524686655324,1,0.1108644934482684,0.31156785951817917,0.5642272201411924
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,8,200,250,6,True,0.004983203952427573,0.0937185174903632,1,0.09902326306573589,0.2821533906384763,0.5017548151272591
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,9,225,275,6,True,0.020560459737502867,0.1714815933246373,1,0.09438578369934149,0.2753399224753904,0.4859459413307243
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,10,250,300,6,True,0.010661246426667659,0.123872263107904,1,0.11069166567132296,0.3366145639996733,0.5504715166080874
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,11,275,325,6,True,0.004722555906455872,0.0671458868969062,1,0.10571243169526763,0.3198812732254449,0.5387435654209212
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,12,300,350,6,True,0.01857614651572914,0.07034853920479395,1,0.08509670063204258,0.23475088022569301,0.4441856424070812
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,13,325,375,6,True,0.0284879932578454,0.0284879932578454,1,0.09833442285094972,0.27479837785837335,0.4866568972966084
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,14,350,400,6,True,0.029371615806632778,0.029371615806632778,1,0.10860721266672232,0.32081349450328406,0.5354222865302193
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,15,375,425,6,True,0.0031827012589464854,0.0031827012589464854,1,0.10768781996641948,0.31564495534976733,0.5374903508244743
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,16,400,450,6,True,0.023552044584954412,0.023869212596190015,1,0.1001673623614928,0.284911174025999,0.5213929634017919
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,17,425,475,6,True,0.010489154064774353,0.018630025423456154,1,0.09656754019447528,0.28023020388970876,0.5162118621752378
N60_K25_finer_grid,60,25,narma10,2,narma10__trial2,18,450,500,6,True,0.019105428268494817,0.019105428268494817,1,0.09761055627503011,0.28254157622752,0.5096955192699699
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,0,0,50,2,True,0.0,0.016673550052558772,0,0.02605826075073486,0.06550760777667941,0.4160873564765572
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,1,25,75,2,True,0.018802376046291647,0.12443346673690348,1,0.03357037411507896,0.08012720059608006,0.5089472232225021
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,2,50,100,2,True,0.008618650280788565,0.0631780787142977,1,0.03453182967007556,0.08349319423683661,0.5303271429514269
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,3,75,125,2,True,0.0,0.0,0,0.02754184191037191,0.07242090108072866,0.45999880482672845
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,4,100,150,2,True,0.0,0.0544182930699757,0,0.03139023107476964,0.08761686951102178,0.5565196601572571
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,5,125,175,2,True,0.0,0.07153853004905064,0,0.038928641584004726,0.10464944147203638,0.6647061453883399
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,6,150,200,2,True,0.023066357773070423,0.04832602271315367,1,0.03895805186816732,0.09826960283492504,0.6241830629043589
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,7,175,225,2,True,0.0014650001485673192,0.0030056540198375448,1,0.03443508417201558,0.08474771538989984,0.5382955363630976
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,8,200,250,2,True,0.0,0.0,0,0.0322931710631782,0.08165809357100055,0.518671058859345
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,9,225,275,2,True,0.0,0.0,0,0.03173240729374698,0.07885448830395644,0.5008632844074832
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,10,250,300,2,True,0.007406694868027031,0.026613460882153106,1,0.026761585355676028,0.06316273078784722,0.40119330522571556
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,11,275,325,2,True,0.0,0.013141405987211918,0,0.027913872289040045,0.06599926197186728,0.41921021657356655
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,12,300,350,2,True,0.0,0.0,0,0.0288568204756671,0.07062058712123859,0.4485636768827228
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,13,325,375,2,True,0.004607893398599572,0.017593744910320508,1,0.028604088513946028,0.07254931593846727,0.46081446274040044
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,14,350,400,2,True,0.0,0.00975872573606773,0,0.03192728053919801,0.08047402966942706,0.5111501916589337
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,15,375,425,2,True,0.0,0.0,0,0.03619540755545853,0.09005865233253921,0.5720292321562631
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,16,400,450,2,True,0.0,0.0,0,0.037440055913227965,0.09137767865013253,0.5804073456645661
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,17,425,475,2,True,0.0,0.0010583399394175075,0,0.03402243444383293,0.08620560678562855,0.5475556848781626
N60_K25_finer_grid,60,25,narma10,3,narma10__trial3,18,450,500,2,True,0.0,0.02079698777087946,0,0.03300830009382927,0.08513242029435182,0.5407390822679136
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,0,0,50,6,True,0.0,0.0,0,0.015894779466833712,0.052951335615737505,0.2117317980575845
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,1,25,75,6,True,0.0008130411720701624,0.0008130411720701624,1,0.0011265365690460226,0.002840095372858548,0.009018610069849607
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,2,50,100,6,True,0.0,0.000379381985969437,0,0.001075152739674759,0.0027439288296685427,0.007624627209614867
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,3,75,125,6,True,0.0007541554867367423,0.0019434105563320074,1,0.0011661128668435004,0.0030062095509874034,0.008442196763392517
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,4,100,150,6,True,0.0024248879353812773,0.0024248879353812773,1,0.0018567430354788181,0.00565037003041033,0.014039349145442326
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,5,125,175,6,True,0.001616281925938966,0.002212076454249569,1,0.0016640700097340618,0.005274154543347497,0.01393613597533688
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,6,150,200,6,True,0.00020516058264187075,0.00047092492805326115,1,0.0008594503671022597,0.0013291325097149562,0.007705949247678513
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,7,175,225,6,True,0.0005826975539711173,0.0018764761474893048,1,0.0007215997413842955,0.0010732073219073023,0.005483217310741817
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,8,200,250,6,True,4.014446910147185e-05,0.002310429941095825,1,0.0007289461220189217,0.0011378493542377147,0.00608819687730435
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,9,225,275,6,True,0.0,0.0007435951902708838,0,0.0008134214084860885,0.0013914804542962736,0.007038058345152341
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,10,250,300,6,True,0.0005700671475706871,0.0016995249617560546,1,0.0008945831444254822,0.002060101183387849,0.006951584216089474
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,11,275,325,6,True,9.892129926550135e-05,0.0025152896892108147,1,0.0010241535342372702,0.0023399320186551307,0.00828985215903112
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,12,300,350,6,True,6.977225140000504e-05,0.0005804689133455682,1,0.0012863166852689466,0.0033257586905503654,0.010103459903265522
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,13,325,375,6,True,0.0005736026366459273,0.0006118816277014302,1,0.0012493610001305686,0.0034293967455031825,0.010007024099862297
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,14,350,400,6,True,0.001383498030719498,0.002597004846680801,1,0.0010613810901405926,0.0030274036842248804,0.00897887619092107
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,15,375,425,6,True,0.0011201520058637337,0.0017064608904197708,1,0.0011774433082552263,0.003309498927018215,0.009186658134774548
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,16,400,450,6,True,0.0027963368078664152,0.005420195423761976,1,0.0016952112748679752,0.0030814806401251475,0.011660738905148998
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,17,425,475,6,True,0.0032779340082135632,0.006048647909871571,1,0.0016138544540558481,0.0026436467587083456,0.011172754294106793
N60_K25_finer_grid,60,25,lorenz_x,0,lorenz_x__trial0,18,450,500,6,True,0.0002319712124239084,0.0002319712124239084,1,0.0019771809645589655,0.0061151280416938715,0.01535360707308738
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,0,0,50,13,True,0.00779291746186642,0.00779291746186642,1,0.014067086088394807,0.022936714051249796,0.09825738013922791
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,1,25,75,13,True,0.0006325756227392228,0.0013583711061097331,1,0.003837376673804279,0.009087759307178828,0.0228627926842465
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,2,50,100,13,True,0.0009172005360559088,0.001592907246751746,1,0.0031604773528385774,0.006382568878707659,0.021211340305138566
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,3,75,125,13,True,0.0016668013132864513,0.0018913528197899631,1,0.002369345880746761,0.006058671618807999,0.014078020901908144
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,4,100,150,13,True,0.0014780254008295154,0.0018549263900840334,1,0.0037191949161782156,0.010088899845003725,0.017783610688387616
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,5,125,175,13,True,0.0,0.002565974657079262,0,0.005246914756402449,0.010917811225238607,0.02782131871084927
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,6,150,200,13,True,0.0,0.0013646763101860756,0,0.0034045207580569404,0.007131581454416209,0.0227585809800626
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,7,175,225,13,True,0.000879375470435593,0.0009428546520545554,1,0.0017228428772103081,0.003699524717523252,0.0094981315964179
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,8,200,250,13,True,0.001048003159125888,0.001048003159125888,1,0.0017760571427606422,0.004557649671187894,0.010070472198261064
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,9,225,275,13,True,0.000863997479310307,0.000863997479310307,1,0.0019001407369501173,0.004501920801370287,0.011019495495373179
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,10,250,300,13,True,0.00024232883480539927,0.0019285720142408777,1,0.002465733087637065,0.004427977334926933,0.01363831029119685
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,11,275,325,13,True,0.00010526323150066626,0.0014163581898979022,1,0.002459263715224676,0.005100300670429932,0.013608123506601158
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,12,300,350,13,True,5.796119519474582e-05,0.0009058604729534239,1,0.002776792982736942,0.006695681018882819,0.014985449178350761
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,13,325,375,13,True,0.00035046513533193956,0.0003639919541037302,1,0.004031828307409698,0.009613393126627012,0.02279062910060206
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,14,350,400,13,True,0.0,0.000194186787120295,0,0.0037328618872163456,0.010141383610049832,0.02076694145379352
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,15,375,425,13,True,0.00032257326431328354,0.001277683570893549,1,0.0036639770712464815,0.009101146020550866,0.021859675682272345
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,16,400,450,13,True,0.0006307060256464511,0.0011635622353933601,1,0.0030043853915919815,0.007159849061942425,0.020610995471984653
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,17,425,475,13,True,0.0012667540566478142,0.0012667540566478142,1,0.0021535265795470772,0.006684866212788104,0.009258612588599906
N60_K25_finer_grid,60,25,lorenz_x,1,lorenz_x__trial1,18,450,500,13,True,0.0005723322230804778,0.0022420493909201715,1,0.0034997905593405487,0.008214235882243492,0.018413244323515886
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,0,0,50,2,True,0.0,0.12583468068758957,0,0.01729890489786275,0.09580109639926626,0.6085037494304163
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,1,25,75,2,True,0.0,0.0,0,0.0006772219776052244,0.0017472014526303242,0.011097771057909992
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,2,50,100,2,True,0.00024322875619943495,0.001183164097016826,1,0.000291467521552471,0.0007732094372934027,0.004911226064962045
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,3,75,125,2,True,0.0004464580923781848,0.0013652674267001712,1,0.00021387081042325212,0.00047491230935845343,0.003016519974791124
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,4,100,150,2,True,0.0004968111713779832,0.0009474483871450747,1,0.00024103293721025297,0.0005115611000575342,0.00324930360035151
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,5,125,175,2,True,0.0003267652723773786,0.0008558182373476077,1,0.00015433829655277876,0.0003708762760055322,0.002355710038887246
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,6,150,200,2,True,0.0002675629776934087,0.00044526940833786166,1,0.00013697750462848186,0.00035694742401130934,0.002267237578943553
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,7,175,225,2,True,0.00022641503599502791,0.0003482296889179004,1,0.00013915165450036372,0.00035281007826332416,0.0022409582304291423
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,8,200,250,2,True,0.00010913923282986548,0.0003728956414133671,1,0.00011190779898055962,0.00027240498968179297,0.0017302459347030442
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,9,225,275,2,True,0.0,0.0008422517463938144,0,0.0001940107625035364,0.0004764400316212636,0.003026223670885937
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,10,250,300,2,True,0.0,0.0008233780071659588,0,0.0001831681202197667,0.00045490912907707735,0.002889464954971506
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,11,275,325,2,True,0.0,0.001156957570120778,0,0.00020001849647264305,0.0005297326639748829,0.003364724667461613
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,12,300,350,2,True,0.0,0.0019350370012494117,0,0.00025144541466340224,0.0006602916648440098,0.0041940016229115844
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,13,325,375,2,True,0.0002947724836967055,0.0007766013328257201,1,0.00022200544093626612,0.0005757210286546354,0.003656830847762249
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,14,350,400,2,True,0.0,0.0021678597695032453,0,0.0005665267841065358,0.0016088018328305606,0.010218692521930467
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,15,375,425,2,True,0.0,0.00443320630332102,0,0.0006742262323674048,0.0017770108361480626,0.011287112540633273
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,16,400,450,2,True,0.0,0.0013264179758708102,0,0.0004141673437484828,0.0010582080725242769,0.0067214635741213525
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,17,425,475,2,True,0.0,0.0,0,0.0002652388575120411,0.0006941210568631247,0.004408877158352121
N60_K25_finer_grid,60,25,lorenz_x,2,lorenz_x__trial2,18,450,500,2,True,0.0,0.0008207967612298486,0,0.00012985044774981638,0.00034322325975965923,0.0021800652425214
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,0,0,50,4,True,0.0,0.0,0,0.015121980447427527,0.06055744401288706,0.18934560336203998
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,1,25,75,4,True,0.0,0.0,0,0.0013080246627102455,0.0031791382186436767,0.010462384254635637
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,2,50,100,4,True,0.00039071717747940515,0.0004119620909297794,1,0.0012521119523412536,0.002833156951670536,0.01026278778450907
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,3,75,125,4,True,0.0,0.00035164026575667065,0,0.0013956892046443398,0.003222807255988947,0.01073592210038869
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,4,100,150,4,True,0.0002527837056589418,0.0005967671230955392,1,0.0013172294783257742,0.0029531571194427435,0.010747296502935875
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,5,125,175,4,True,0.0013230501993478933,0.003465965496741829,1,0.001399389171669761,0.0026706764214765957,0.014259065907176719
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,6,150,200,4,True,0.002148897930782317,0.006244024622771833,1,0.002268099500806643,0.004929556343765665,0.020736692862018825
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,7,175,225,4,True,0.004359492026837683,0.0044881457610412906,1,0.0026634807616805907,0.0054754764254307964,0.02423152313267138
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,8,200,250,4,True,0.0014954282079288534,0.0014954282079288534,1,0.00205927627802385,0.003955116092371207,0.021161812741446285
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,9,225,275,4,True,0.00033546342676992564,0.00033546342676992564,1,0.0011473977170920622,0.0024975233056463556,0.013032237828471524
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,10,250,300,4,True,0.000326482846680303,0.000326482846680303,1,0.0007773142533684614,0.0013070173343905206,0.00899718528665496
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,11,275,325,4,True,0.0,0.0,0,0.001138821234344288,0.001670460222626959,0.012366293943174678
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,12,300,350,4,True,0.0,0.0,0,0.0011559563822678206,0.001993770576713402,0.011284871246925385
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,13,325,375,4,True,0.0015960853542837656,0.0017254678542070103,1,0.0015420547419899503,0.0025122077626895927,0.016706079941926466
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,14,350,400,4,True,0.0013172888641348078,0.0020816357762295824,1,0.0025315601845930106,0.004622441021687957,0.024320474772458512
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,15,375,425,4,True,0.0025536171379479276,0.0035952951856448086,1,0.0029716819574338547,0.006112936812517631,0.026728668937568797
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,16,400,450,4,True,0.0029204838795790257,0.00468215178778719,1,0.0032272960522224973,0.007201795464296985,0.03110242513841212
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,17,425,475,4,True,0.001561982040391281,0.0034693800863601493,1,0.0021542607323044886,0.005725242425512422,0.025454443735447235
N60_K25_finer_grid,60,25,lorenz_x,3,lorenz_x__trial3,18,450,500,4,True,0.00045275958687150957,0.00045275958687150957,1,0.0008850542003796081,0.0018171975247553297,0.00791760562793163
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,0,0,50,3,True,0.03930956131072039,0.03930956131072039,1,0.14588816061367807,0.36240129491195344,0.7562441342293602
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,1,25,75,3,True,0.001045531502477659,0.001045531502477659,1,0.14475426322356102,0.3475011107801736,0.7421398331446336
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,2,50,100,3,True,0.019805223903459068,0.10619544992747254,1,0.1311944665734497,0.34055381326320966,0.6751818442282443
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,3,75,125,3,True,0.021755519427634207,0.036178954301141486,1,0.12223938733640634,0.3216169375951985,0.6253450240854737
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,4,100,150,3,True,0.01130500737041884,0.024731820532098325,1,0.13951834954802542,0.37989686406867607,0.7050037901311605
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,5,125,175,3,True,0.0,0.0,0,0.12597313576664615,0.3490777795369496,0.6777852507691222
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,6,150,200,3,True,0.0,0.0,0,0.10394300196939066,0.2764871261045619,0.5683014490299381
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,7,175,225,3,True,0.02732593615518697,0.03172140408775159,1,0.11790655155462551,0.3236881841644374,0.6092417838494868
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,8,200,250,3,True,0.052695411179322194,0.0865050727337986,1,0.1194087103379272,0.29531553856089876,0.6395906107452847
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,9,225,275,3,True,0.039192941435860607,0.05176798286447981,1,0.12580230464426345,0.27985990996901866,0.6741183043037688
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,10,250,300,3,True,0.02929822056934389,0.02929822056934389,1,0.1207664121689775,0.2999547435882723,0.6194216107980719
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,11,275,325,3,True,0.0,0.0007462113704653772,0,0.11832451478694761,0.31930124081657335,0.6086703502395072
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,12,300,350,3,True,0.0,0.011977597964612507,0,0.1279322281189764,0.3315363892650945,0.6571337181040147
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,13,325,375,3,True,0.0,0.0,0,0.11564014208910847,0.2874738464509716,0.5977470086573937
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,14,350,400,3,True,0.0,0.016939063447918734,0,0.12634496726703856,0.36585714723141305,0.6713194021302131
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,15,375,425,3,True,0.04121762953487673,0.10823098355755545,1,0.1386635074664608,0.4215148468193873,0.7867063714683034
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,controlled_d20_white_plus_distractor__trial0,16,400,450,3,True,0.0,0.06170673355494838,0,0.13522933066181622,0.3587248671087766,0.7673116535635515
