config,N,K,task,trial,point_idx,tau,val_nrmse,test_nrmse,val_score,test_score
N60_K25_finer_grid,60,25,lorenz_x,2,4,0.15017108890398193,0.020406910264669936,0.05010425671913199,-0.020406910264669936,-0.05010425671913199
N60_K25_finer_grid,60,25,lorenz_x,2,5,0.17577633927983924,0.02386497139981988,0.04612551592614444,-0.02386497139981988,-0.04612551592614444
N60_K25_finer_grid,60,25,lorenz_x,2,6,0.20574746894441603,0.026518919461816313,0.062147639319832186,-0.026518919461816313,-0.062147639319832186
N60_K25_finer_grid,60,25,lorenz_x,2,7,0.24082889170675045,0.027615910209930462,0.09418882631614012,-0.027615910209930462,-0.09418882631614012
N60_K25_finer_grid,60,25,lorenz_x,2,8,0.28189194928259564,0.03133402583164054,0.12082023965108615,-0.03133402583164054,-0.12082023965108615
N60_K25_finer_grid,60,25,lorenz_x,2,9,0.3299565534151155,0.03351004793009114,0.12048570062524973,-0.03351004793009114,-0.12048570062524973
N60_K25_finer_grid,60,25,lorenz_x,2,10,0.38621651813276453,0.037638837140159066,0.14522589186965534,-0.037638837140159066,-0.14522589186965534
N60_K25_finer_grid,60,25,lorenz_x,2,11,0.45206921133927336,0.036747884397730676,0.15104998902986386,-0.036747884397730676,-0.15104998902986386
N60_K25_finer_grid,60,25,lorenz_x,2,12,0.529150262212918,0.03586280220193366,0.13779247877997106,-0.03586280220193366,-0.13779247877997106
N60_K25_finer_grid,60,25,lorenz_x,2,13,0.6193741864669097,0.0319194933432928,0.09620248191672633,-0.0319194933432928,-0.09620248191672633
N60_K25_finer_grid,60,25,lorenz_x,2,14,0.7249819385087718,0.024480251637866064,0.10296839127120273,-0.024480251637866064,-0.10296839127120273
N60_K25_finer_grid,60,25,lorenz_x,2,15,0.848596571584788,0.024514258621428135,0.08683493340610549,-0.024514258621428135,-0.08683493340610549
N60_K25_finer_grid,60,25,lorenz_x,2,16,0.9932883883792685,0.04069574653025469,0.14048874229382596,-0.04069574653025469,-0.14048874229382596
N60_K25_finer_grid,60,25,lorenz_x,2,17,1.1626512002594223,0.032095980514252845,0.13873505497367836,-0.032095980514252845,-0.13873505497367836
N60_K25_finer_grid,60,25,lorenz_x,2,18,1.3608915892697748,0.020019546485486213,0.08841147156113213,-0.020019546485486213,-0.08841147156113213
N60_K25_finer_grid,60,25,lorenz_x,2,19,1.5929333899384184,0.020881290005499875,0.08466087725645967,-0.020881290005499875,-0.08466087725645967
N60_K25_finer_grid,60,25,lorenz_x,2,20,1.864539985982451,0.035766574236430475,0.14998555794415783,-0.035766574236430475,-0.14998555794415783
N60_K25_finer_grid,60,25,lorenz_x,2,21,2.1824574594809887,0.02871053869989863,0.14939897914743644,-0.02871053869989863,-0.14939897914743644
N60_K25_finer_grid,60,25,lorenz_x,2,22,2.554582148011408,0.02096929734621827,0.1224623951912197,-0.02096929734621827,-0.1224623951912197
N60_K25_finer_grid,60,25,lorenz_x,2,23,2.9901567714820447,0.017433803428292417,0.11352666916848281,-0.017433803428292417,-0.11352666916848281
N60_K25_finer_grid,60,25,lorenz_x,2,24,3.5,0.013308664333747952,0.08819086758917141,-0.013308664333747952,-0.08819086758917141
N60_K25_finer_grid,60,25,lorenz_x,3,0,0.07999999999999999,0.11080395578262225,0.07181249417913296,-0.11080395578262225,-0.07181249417913296
N60_K25_finer_grid,60,25,lorenz_x,3,1,0.09364057519339374,0.11637084198885508,0.07657739524911364,-0.11637084198885508,-0.07657739524911364
N60_K25_finer_grid,60,25,lorenz_x,3,2,0.1096069665318704,0.13010708927999842,0.08509210849279171,-0.13010708927999842,-0.08509210849279171
N60_K25_finer_grid,60,25,lorenz_x,3,3,0.12829574239059252,0.13990378599931325,0.08987680336899355,-0.13990378599931325,-0.08987680336899355
N60_K25_finer_grid,60,25,lorenz_x,3,4,0.15017108890398193,0.12890651362454658,0.08088265116421306,-0.12890651362454658,-0.08088265116421306
N60_K25_finer_grid,60,25,lorenz_x,3,5,0.17577633927983924,0.10636214817930259,0.06477808000997728,-0.10636214817930259,-0.06477808000997728
N60_K25_finer_grid,60,25,lorenz_x,3,6,0.20574746894441603,0.05208582173706933,0.029845266827405736,-0.05208582173706933,-0.029845266827405736
N60_K25_finer_grid,60,25,lorenz_x,3,7,0.24082889170675045,0.04814247834073998,0.028229837968680803,-0.04814247834073998,-0.028229837968680803
N60_K25_finer_grid,60,25,lorenz_x,3,8,0.28189194928259564,0.021461091605850552,0.016394267171499558,-0.021461091605850552,-0.016394267171499558
N60_K25_finer_grid,60,25,lorenz_x,3,9,0.3299565534151155,0.020261021559275946,0.015353609557860439,-0.020261021559275946,-0.015353609557860439
N60_K25_finer_grid,60,25,lorenz_x,3,10,0.38621651813276453,0.02402304444859145,0.018128057323863203,-0.02402304444859145,-0.018128057323863203
N60_K25_finer_grid,60,25,lorenz_x,3,11,0.45206921133927336,0.027875428208827817,0.022257126881080773,-0.027875428208827817,-0.022257126881080773
N60_K25_finer_grid,60,25,lorenz_x,3,12,0.529150262212918,0.05053025048152662,0.044839495010082824,-0.05053025048152662,-0.044839495010082824
N60_K25_finer_grid,60,25,lorenz_x,3,13,0.6193741864669097,0.07909671023104624,0.07057315099106923,-0.07909671023104624,-0.07057315099106923
N60_K25_finer_grid,60,25,lorenz_x,3,14,0.7249819385087718,0.08287400272806686,0.077266175223621,-0.08287400272806686,-0.077266175223621
N60_K25_finer_grid,60,25,lorenz_x,3,15,0.848596571584788,0.07333696752900201,0.06117302322969904,-0.07333696752900201,-0.06117302322969904
N60_K25_finer_grid,60,25,lorenz_x,3,16,0.9932883883792685,0.06968059575461749,0.047614857561964284,-0.06968059575461749,-0.047614857561964284
N60_K25_finer_grid,60,25,lorenz_x,3,17,1.1626512002594223,0.0530982648043285,0.0404301516234747,-0.0530982648043285,-0.0404301516234747
N60_K25_finer_grid,60,25,lorenz_x,3,18,1.3608915892697748,0.054798585440977016,0.04610527059013359,-0.054798585440977016,-0.04610527059013359
N60_K25_finer_grid,60,25,lorenz_x,3,19,1.5929333899384184,0.0449642877977342,0.035381427920038594,-0.0449642877977342,-0.035381427920038594
N60_K25_finer_grid,60,25,lorenz_x,3,20,1.864539985982451,0.05510366303569789,0.041849480938714,-0.05510366303569789,-0.041849480938714
N60_K25_finer_grid,60,25,lorenz_x,3,21,2.1824574594809887,0.05354390186921727,0.040562433876511005,-0.05354390186921727,-0.040562433876511005
N60_K25_finer_grid,60,25,lorenz_x,3,22,2.554582148011408,0.05122918776638555,0.04182603257706869,-0.05122918776638555,-0.04182603257706869
N60_K25_finer_grid,60,25,lorenz_x,3,23,2.9901567714820447,0.05706185301876406,0.048381074116092125,-0.05706185301876406,-0.048381074116092125
N60_K25_finer_grid,60,25,lorenz_x,3,24,3.5,0.044797692033719964,0.03751652851893806,-0.044797692033719964,-0.03751652851893806
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,0,0.07999999999999999,1.0613649220377974,1.015433194617113,-1.0613649220377974,-1.015433194617113
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,1,0.1096069665318704,1.065606891815539,1.006499783946936,-1.065606891815539,-1.006499783946936
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,2,0.15017108890398193,1.0620606601131302,0.9895110615782104,-1.0620606601131302,-0.9895110615782104
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,3,0.20574746894441603,1.0491956272026768,0.969737266852959,-1.0491956272026768,-0.969737266852959
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,4,0.28189194928259564,1.0451191288635109,0.9702104516272616,-1.0451191288635109,-0.9702104516272616
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,5,0.38621651813276453,1.0480989277723158,1.0184314362012408,-1.0480989277723158,-1.0184314362012408
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,6,0.529150262212918,1.0702998239325525,1.0412361203383595,-1.0702998239325525,-1.0412361203383595
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,7,0.7249819385087718,1.0824034368594433,1.0740708209505696,-1.0824034368594433,-1.0740708209505696
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,8,0.9932883883792685,1.0691053891605335,1.0461307804814755,-1.0691053891605335,-1.0461307804814755
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,9,1.3608915892697748,1.0744917411214274,1.022380143614497,-1.0744917411214274,-1.022380143614497
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,10,1.864539985982451,1.089462735078528,1.0250359580124626,-1.089462735078528,-1.0250359580124626
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,11,2.554582148011408,1.0810281272218083,1.0070340839415222,-1.0810281272218083,-1.0070340839415222
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,0,12,3.5,1.062636320781373,1.005272323382076,-1.062636320781373,-1.005272323382076
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,0,0.07999999999999999,1.0253749366854839,0.9690062249721616,-1.0253749366854839,-0.9690062249721616
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,1,0.1096069665318704,1.0278980892154206,0.9818735635979751,-1.0278980892154206,-0.9818735635979751
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,2,0.15017108890398193,1.0268270386584635,0.978746007895932,-1.0268270386584635,-0.978746007895932
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,3,0.20574746894441603,1.0329474612238998,0.9833299148245642,-1.0329474612238998,-0.9833299148245642
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,4,0.28189194928259564,1.0559490436318937,1.0157751823484802,-1.0559490436318937,-1.0157751823484802
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,5,0.38621651813276453,1.044990350389087,1.0235039986745795,-1.044990350389087,-1.0235039986745795
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,6,0.529150262212918,1.0362351355305504,0.9976097324931911,-1.0362351355305504,-0.9976097324931911
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,7,0.7249819385087718,1.04785358357025,0.9640750385546988,-1.04785358357025,-0.9640750385546988
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,8,0.9932883883792685,1.0381792742868854,0.9994347075416468,-1.0381792742868854,-0.9994347075416468
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,9,1.3608915892697748,1.020739471074883,0.9642360625163184,-1.020739471074883,-0.9642360625163184
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,10,1.864539985982451,1.0266817739450012,0.9726788905256606,-1.0266817739450012,-0.9726788905256606
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,11,2.554582148011408,1.0345980961237111,0.9789803791915117,-1.0345980961237111,-0.9789803791915117
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,1,12,3.5,1.0326134805840659,0.984418987263787,-1.0326134805840659,-0.984418987263787
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,0,0.07999999999999999,1.0127388213247464,0.9579960463497517,-1.0127388213247464,-0.9579960463497517
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,1,0.1096069665318704,1.007614909435623,0.9665765004386958,-1.007614909435623,-0.9665765004386958
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,2,0.15017108890398193,0.9993053040688167,0.980821777829108,-0.9993053040688167,-0.980821777829108
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,3,0.20574746894441603,0.9887427648788538,0.9877458470427506,-0.9887427648788538,-0.9877458470427506
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,4,0.28189194928259564,0.9740127636465045,0.9734392639944658,-0.9740127636465045,-0.9734392639944658
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,5,0.38621651813276453,0.9699913467074577,0.9832219373539373,-0.9699913467074577,-0.9832219373539373
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,6,0.529150262212918,0.9701767299336187,1.0007949737075081,-0.9701767299336187,-1.0007949737075081
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,7,0.7249819385087718,0.9793584089505817,0.9776835177847252,-0.9793584089505817,-0.9776835177847252
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,8,0.9932883883792685,0.9943145063907077,0.9800592477726591,-0.9943145063907077,-0.9800592477726591
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,9,1.3608915892697748,1.0108455229125672,0.9674326713950696,-1.0108455229125672,-0.9674326713950696
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,10,1.864539985982451,0.9871384995140697,0.9835884435800871,-0.9871384995140697,-0.9835884435800871
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,11,2.554582148011408,0.987523612153839,1.0029076247098296,-0.987523612153839,-1.0029076247098296
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,2,12,3.5,0.9972036183676051,1.0063622004380535,-0.9972036183676051,-1.0063622004380535
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,0,0.07999999999999999,1.0386850740975182,0.8614263764810927,-1.0386850740975182,-0.8614263764810927
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,1,0.1096069665318704,1.0434223898598975,0.8607051394250755,-1.0434223898598975,-0.8607051394250755
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,2,0.15017108890398193,1.0440446406765478,0.8704846458254367,-1.0440446406765478,-0.8704846458254367
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,3,0.20574746894441603,1.0527038200829069,0.9235079656147603,-1.0527038200829069,-0.9235079656147603
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,4,0.28189194928259564,1.062152134394111,0.9590698710941805,-1.062152134394111,-0.9590698710941805
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,5,0.38621651813276453,1.055139153873303,0.9438877108977299,-1.055139153873303,-0.9438877108977299
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,6,0.529150262212918,1.0277015655166701,0.9298032345936467,-1.0277015655166701,-0.9298032345936467
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,7,0.7249819385087718,1.026478724477869,0.9540842381723763,-1.026478724477869,-0.9540842381723763
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,8,0.9932883883792685,1.0949475815508074,0.9880509378923754,-1.0949475815508074,-0.9880509378923754
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,9,1.3608915892697748,1.0999228628750666,1.0072164842575975,-1.0999228628750666,-1.0072164842575975
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,10,1.864539985982451,1.0754234304178083,1.000124101375345,-1.0754234304178083,-1.000124101375345
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,11,2.554582148011408,1.0524429522194563,0.9691735867463653,-1.0524429522194563,-0.9691735867463653
N150_K13_larger_reservoir,150,13,controlled_d20_white_plus_distractor,3,12,3.5,1.0574255062459248,0.95861886570735,-1.0574255062459248,-0.95861886570735
N150_K13_larger_reservoir,150,13,memory_d10,0,0,0.07999999999999999,0.6116412993671059,0.5812871445204543,-0.6116412993671059,-0.5812871445204543
N150_K13_larger_reservoir,150,13,memory_d10,0,1,0.1096069665318704,0.6194712399278005,0.5977850299802943,-0.6194712399278005,-0.5977850299802943
N150_K13_larger_reservoir,150,13,memory_d10,0,2,0.15017108890398193,0.6299087445878341,0.6170603105499884,-0.6299087445878341,-0.6170603105499884
N150_K13_larger_reservoir,150,13,memory_d10,0,3,0.20574746894441603,0.6363782109336205,0.6178455501058436,-0.6363782109336205,-0.6178455501058436
N150_K13_larger_reservoir,150,13,memory_d10,0,4,0.28189194928259564,0.6670868117375242,0.6229531747282024,-0.6670868117375242,-0.6229531747282024
N150_K13_larger_reservoir,150,13,memory_d10,0,5,0.38621651813276453,0.6656659777405135,0.6229443826720483,-0.6656659777405135,-0.6229443826720483
N150_K13_larger_reservoir,150,13,memory_d10,0,6,0.529150262212918,0.6244004644724231,0.5804614979582831,-0.6244004644724231,-0.5804614979582831
N150_K13_larger_reservoir,150,13,memory_d10,0,7,0.7249819385087718,0.630147984717175,0.6051030468155261,-0.630147984717175,-0.6051030468155261
N150_K13_larger_reservoir,150,13,memory_d10,0,8,0.9932883883792685,0.6566757743551035,0.6468985438660855,-0.6566757743551035,-0.6468985438660855
N150_K13_larger_reservoir,150,13,memory_d10,0,9,1.3608915892697748,0.6594423341191019,0.6132198459469516,-0.6594423341191019,-0.6132198459469516
N150_K13_larger_reservoir,150,13,memory_d10,0,10,1.864539985982451,0.6636863044722391,0.6235538532573587,-0.6636863044722391,-0.6235538532573587
N150_K13_larger_reservoir,150,13,memory_d10,0,11,2.554582148011408,0.6248391811801488,0.6042615016276093,-0.6248391811801488,-0.6042615016276093
N150_K13_larger_reservoir,150,13,memory_d10,0,12,3.5,0.6285016315447579,0.5940346338091205,-0.6285016315447579,-0.5940346338091205
N150_K13_larger_reservoir,150,13,memory_d10,1,0,0.07999999999999999,0.6385142252463722,0.6484706030372392,-0.6385142252463722,-0.6484706030372392
N150_K13_larger_reservoir,150,13,memory_d10,1,1,0.1096069665318704,0.6284752248040738,0.6543676986408415,-0.6284752248040738,-0.6543676986408415
N150_K13_larger_reservoir,150,13,memory_d10,1,2,0.15017108890398193,0.627489032162781,0.6776810079302387,-0.627489032162781,-0.6776810079302387
N150_K13_larger_reservoir,150,13,memory_d10,1,3,0.20574746894441603,0.618032383884875,0.6663003073240834,-0.618032383884875,-0.6663003073240834
N150_K13_larger_reservoir,150,13,memory_d10,1,4,0.28189194928259564,0.6083204413858516,0.6357652395424706,-0.6083204413858516,-0.6357652395424706
N150_K13_larger_reservoir,150,13,memory_d10,1,5,0.38621651813276453,0.6583270341237217,0.6899166338427511,-0.6583270341237217,-0.6899166338427511
N150_K13_larger_reservoir,150,13,memory_d10,1,6,0.529150262212918,0.6902923383185353,0.7127378325016547,-0.6902923383185353,-0.7127378325016547
N150_K13_larger_reservoir,150,13,memory_d10,1,7,0.7249819385087718,0.6935568230018431,0.7188370313182271,-0.6935568230018431,-0.7188370313182271
N150_K13_larger_reservoir,150,13,memory_d10,1,8,0.9932883883792685,0.6249706566868845,0.6380173485034619,-0.6249706566868845,-0.6380173485034619
N150_K13_larger_reservoir,150,13,memory_d10,1,9,1.3608915892697748,0.6030140547308929,0.647796113892033,-0.6030140547308929,-0.647796113892033
N150_K13_larger_reservoir,150,13,memory_d10,1,10,1.864539985982451,0.6373371673405812,0.6483384493632247,-0.6373371673405812,-0.6483384493632247
N150_K13_larger_reservoir,150,13,memory_d10,1,11,2.554582148011408,0.621106110374862,0.6144311801781634,-0.621106110374862,-0.6144311801781634
N150_K13_larger_reservoir,150,13,memory_d10,1,12,3.5,0.6176758285345747,0.6115013777398747,-0.6176758285345747,-0.6115013777398747
N150_K13_larger_reservoir,150,13,memory_d10,2,0,0.07999999999999999,0.6981050333587391,0.704259687769362,-0.6981050333587391,-0.704259687769362
N150_K13_larger_reservoir,150,13,memory_d10,2,1,0.1096069665318704,0.7218609299195744,0.7251836470114036,-0.7218609299195744,-0.7251836470114036
N150_K13_larger_reservoir,150,13,memory_d10,2,2,0.15017108890398193,0.7695096293210753,0.7482152048936913,-0.7695096293210753,-0.7482152048936913
N150_K13_larger_reservoir,150,13,memory_d10,2,3,0.20574746894441603,0.7683410181357615,0.7368425161985744,-0.7683410181357615,-0.7368425161985744
N150_K13_larger_reservoir,150,13,memory_d10,2,4,0.28189194928259564,0.7646729212194622,0.7513062369057094,-0.7646729212194622,-0.7513062369057094
N150_K13_larger_reservoir,150,13,memory_d10,2,5,0.38621651813276453,0.7386311308079471,0.7252537783018775,-0.7386311308079471,-0.7252537783018775
N150_K13_larger_reservoir,150,13,memory_d10,2,6,0.529150262212918,0.6744744901011639,0.7040651774157938,-0.6744744901011639,-0.7040651774157938
N150_K13_larger_reservoir,150,13,memory_d10,2,7,0.7249819385087718,0.6192999138922934,0.6452786076175311,-0.6192999138922934,-0.6452786076175311
N150_K13_larger_reservoir,150,13,memory_d10,2,8,0.9932883883792685,0.6355661015342345,0.648481742975013,-0.6355661015342345,-0.648481742975013
N150_K13_larger_reservoir,150,13,memory_d10,2,9,1.3608915892697748,0.6195371204621438,0.6852541198148475,-0.6195371204621438,-0.6852541198148475
N150_K13_larger_reservoir,150,13,memory_d10,2,10,1.864539985982451,0.6139993912553627,0.669750028331157,-0.6139993912553627,-0.669750028331157
N150_K13_larger_reservoir,150,13,memory_d10,2,11,2.554582148011408,0.6252479217282737,0.643442782583622,-0.6252479217282737,-0.643442782583622
N150_K13_larger_reservoir,150,13,memory_d10,2,12,3.5,0.6205126571528513,0.6156471485486547,-0.6205126571528513,-0.6156471485486547
N150_K13_larger_reservoir,150,13,memory_d10,3,0,0.07999999999999999,0.5020758956502903,0.5437695135438574,-0.5020758956502903,-0.5437695135438574
N150_K13_larger_reservoir,150,13,memory_d10,3,1,0.1096069665318704,0.5168449429948737,0.5455781299202063,-0.5168449429948737,-0.5455781299202063
N150_K13_larger_reservoir,150,13,memory_d10,3,2,0.15017108890398193,0.5419866228751586,0.5457323389088754,-0.5419866228751586,-0.5457323389088754
N150_K13_larger_reservoir,150,13,memory_d10,3,3,0.20574746894441603,0.5752697889106545,0.562724645109285,-0.5752697889106545,-0.562724645109285
N150_K13_larger_reservoir,150,13,memory_d10,3,4,0.28189194928259564,0.5837122478369593,0.5859439503603172,-0.5837122478369593,-0.5859439503603172
N150_K13_larger_reservoir,150,13,memory_d10,3,5,0.38621651813276453,0.5682404769520049,0.5651741067484463,-0.5682404769520049,-0.5651741067484463
N150_K13_larger_reservoir,150,13,memory_d10,3,6,0.529150262212918,0.5921187021544361,0.587870029314861,-0.5921187021544361,-0.587870029314861
N150_K13_larger_reservoir,150,13,memory_d10,3,7,0.7249819385087718,0.5485810212507088,0.5418330825486692,-0.5485810212507088,-0.5418330825486692
N150_K13_larger_reservoir,150,13,memory_d10,3,8,0.9932883883792685,0.5547681595951425,0.5540321750442265,-0.5547681595951425,-0.5540321750442265
N150_K13_larger_reservoir,150,13,memory_d10,3,9,1.3608915892697748,0.5785890090212812,0.5438380986322807,-0.5785890090212812,-0.5438380986322807
N150_K13_larger_reservoir,150,13,memory_d10,3,10,1.864539985982451,0.5982988828514679,0.5632190927738031,-0.5982988828514679,-0.5632190927738031
N150_K13_larger_reservoir,150,13,memory_d10,3,11,2.554582148011408,0.6072376469294318,0.5696659024203963,-0.6072376469294318,-0.5696659024203963
N150_K13_larger_reservoir,150,13,memory_d10,3,12,3.5,0.610226745471894,0.5838702495244601,-0.610226745471894,-0.5838702495244601
N150_K13_larger_reservoir,150,13,narma10,0,0,0.07999999999999999,0.6105963222246357,0.661728197846563,-0.6105963222246357,-0.661728197846563
N150_K13_larger_reservoir,150,13,narma10,0,1,0.1096069665318704,0.6072920462309924,0.6709088506560746,-0.6072920462309924,-0.6709088506560746
N150_K13_larger_reservoir,150,13,narma10,0,2,0.15017108890398193,0.5888734058182407,0.6605595991075203,-0.5888734058182407,-0.6605595991075203
N150_K13_larger_reservoir,150,13,narma10,0,3,0.20574746894441603,0.5585795123919034,0.6523266062062422,-0.5585795123919034,-0.6523266062062422
N150_K13_larger_reservoir,150,13,narma10,0,4,0.28189194928259564,0.5621252616313347,0.6691663208413906,-0.5621252616313347,-0.6691663208413906
N150_K13_larger_reservoir,150,13,narma10,0,5,0.38621651813276453,0.6085460650968946,0.6984309106570487,-0.6085460650968946,-0.6984309106570487
N150_K13_larger_reservoir,150,13,narma10,0,6,0.529150262212918,0.6651758112872806,0.7140184559992364,-0.6651758112872806,-0.7140184559992364
N150_K13_larger_reservoir,150,13,narma10,0,7,0.7249819385087718,0.6330988616234625,0.707095553092993,-0.6330988616234625,-0.707095553092993
N150_K13_larger_reservoir,150,13,narma10,0,8,0.9932883883792685,0.6804331423925787,0.739790491903241,-0.6804331423925787,-0.739790491903241
N150_K13_larger_reservoir,150,13,narma10,0,9,1.3608915892697748,0.6730272966264191,0.6867116044184464,-0.6730272966264191,-0.6867116044184464
N150_K13_larger_reservoir,150,13,narma10,0,10,1.864539985982451,0.6243926325663977,0.6712010512785024,-0.6243926325663977,-0.6712010512785024
N150_K13_larger_reservoir,150,13,narma10,0,11,2.554582148011408,0.6291622375964235,0.6841535864549243,-0.6291622375964235,-0.6841535864549243
N150_K13_larger_reservoir,150,13,narma10,0,12,3.5,0.6148909519607426,0.6864947189543221,-0.6148909519607426,-0.6864947189543221
N150_K13_larger_reservoir,150,13,narma10,1,0,0.07999999999999999,0.6631936470325451,0.6685199667536592,-0.6631936470325451,-0.6685199667536592
N150_K13_larger_reservoir,150,13,narma10,1,1,0.1096069665318704,0.6716206635925149,0.6629047226434815,-0.6716206635925149,-0.6629047226434815
N150_K13_larger_reservoir,150,13,narma10,1,2,0.15017108890398193,0.6803340193291405,0.6540330129715135,-0.6803340193291405,-0.6540330129715135
N150_K13_larger_reservoir,150,13,narma10,1,3,0.20574746894441603,0.6820234993411918,0.6492548057524955,-0.6820234993411918,-0.6492548057524955
N150_K13_larger_reservoir,150,13,narma10,1,4,0.28189194928259564,0.6912054235882845,0.6722319251248778,-0.6912054235882845,-0.6722319251248778
N150_K13_larger_reservoir,150,13,narma10,1,5,0.38621651813276453,0.7276526207416146,0.7112362359192526,-0.7276526207416146,-0.7112362359192526
N150_K13_larger_reservoir,150,13,narma10,1,6,0.529150262212918,0.7141996914663139,0.7113551055009343,-0.7141996914663139,-0.7113551055009343
N150_K13_larger_reservoir,150,13,narma10,1,7,0.7249819385087718,0.6701584236452972,0.7203501589026076,-0.6701584236452972,-0.7203501589026076
N150_K13_larger_reservoir,150,13,narma10,1,8,0.9932883883792685,0.6509546563563021,0.711943753314906,-0.6509546563563021,-0.711943753314906
N150_K13_larger_reservoir,150,13,narma10,1,9,1.3608915892697748,0.6162725119644793,0.6577978281964254,-0.6162725119644793,-0.6577978281964254
N150_K13_larger_reservoir,150,13,narma10,1,10,1.864539985982451,0.6518424158429503,0.6917380933832878,-0.6518424158429503,-0.6917380933832878
N150_K13_larger_reservoir,150,13,narma10,1,11,2.554582148011408,0.6848956117851794,0.7242871659079919,-0.6848956117851794,-0.7242871659079919
N150_K13_larger_reservoir,150,13,narma10,1,12,3.5,0.7030063105728845,0.7248959225805967,-0.7030063105728845,-0.7248959225805967
N150_K13_larger_reservoir,150,13,narma10,2,0,0.07999999999999999,0.6171627800054811,0.5877715543773293,-0.6171627800054811,-0.5877715543773293
N150_K13_larger_reservoir,150,13,narma10,2,1,0.1096069665318704,0.5884108685864514,0.5588268710297616,-0.5884108685864514,-0.5588268710297616
N150_K13_larger_reservoir,150,13,narma10,2,2,0.15017108890398193,0.5787848815016701,0.5607550404499727,-0.5787848815016701,-0.5607550404499727
N150_K13_larger_reservoir,150,13,narma10,2,3,0.20574746894441603,0.5966637761771395,0.5714212711427825,-0.5966637761771395,-0.5714212711427825
N150_K13_larger_reservoir,150,13,narma10,2,4,0.28189194928259564,0.6143565689140688,0.5707036166730524,-0.6143565689140688,-0.5707036166730524
N150_K13_larger_reservoir,150,13,narma10,2,5,0.38621651813276453,0.6753468344867207,0.6011625091926809,-0.6753468344867207,-0.6011625091926809
N150_K13_larger_reservoir,150,13,narma10,2,6,0.529150262212918,0.7012772154558385,0.6912137941187771,-0.7012772154558385,-0.6912137941187771
